capital,id_zona,altura_sobre_nivel_del_mar,temperatura_media_anual,precipitacion_anual,profundidad_efectiva_suelo,aptitud
Ibague,1414,375,16,2160,76,no apto
Cali,1415,1136,20,1500,87,marginalmente apto
Mitu,1416,991,17,3453,56,no apto
Puerto Carreno,1417,661,18,3414,60,marginalmente apto
Leticia,1418,754,29,2348,69,moderadamente apto
Medellin,1419,930,34,3967,15,no apto
Arauca,1420,1191,19,3275,100,marginalmente apto
Barranquilla,1421,1045,20,2169,74,marginalmente apto
Cartagena,1422,1047,31,3281,15,no apto
Tunja,1423,409,34,3888,85,no apto
Manizales,1424,389,33,2134,104,no apto
Florencia,1425,358,41,2275,70,no apto
Yopal,1426,469,22,3653,62,moderadamente apto
Popayan,1427,1071,37,2822,45,no apto
Valledupar,1428,972,30,3966,100,moderadamente apto
Quibdo,1429,1284,23,2720,65,moderadamente apto
Monteria,1430,794,27,2560,56,moderadamente apto
Bogota,1431,673,34,1652,69,no apto
Inirida,1432,746,14,2336,28,no apto
San Jose del Guaviare,1433,1146,29,3879,62,moderadamente apto
Neiva,1434,506,16,3038,76,no apto
Rioacha,1435,1322,14,1795,91,no apto
Santa Marta,1436,1101,41,1407,69,no apto
Villavicencio,1437,666,21,1977,42,marginalmente apto
Pasto,1438,415,24,3635,109,moderadamente apto
Cucuta,1439,579,42,1953,90,no apto
Mocoa,1440,726,43,4076,32,no apto
Armenia,1441,475,29,3389,52,moderadamente apto
Pereira,1442,1335,39,2130,68,no apto
San Andres,1443,981,40,2856,105,no apto
Bucaramanga,1444,650,27,1779,48,marginalmente apto
Sincelejo,1445,1333,18,3942,53,marginalmente apto
Ibague,1446,1134,38,3763,85,no apto
Cali,1447,725,19,3255,50,marginalmente apto
Mitu,1448,1178,25,3777,86,moderadamente apto
Puerto Carreno,1449,377,27,3883,106,sumamente apto
Leticia,1450,866,42,3625,46,no apto
Medellin,1451,1377,28,1614,107,sumamente apto
Arauca,1452,1025,32,2579,90,marginalmente apto
Barranquilla,1453,1238,15,1908,40,no apto
Cartagena,1454,1139,26,2923,16,no apto
Tunja,1455,749,25,3420,33,marginalmente apto
Manizales,1456,435,20,3972,83,marginalmente apto
Florencia,1457,498,37,2870,55,no apto
Yopal,1458,1037,30,1876,30,marginalmente apto
Popayan,1459,1246,19,3737,78,marginalmente apto
Valledupar,1460,1097,27,2143,83,moderadamente apto
Quibdo,1461,1051,14,3889,79,no apto
Monteria,1462,739,16,1814,31,no apto
Bogota,1463,540,35,1695,45,no apto
Inirida,1464,1315,19,1847,21,no apto
San Jose del Guaviare,1465,1285,16,1664,37,no apto
Neiva,1466,835,23,3734,60,moderadamente apto
Rioacha,1467,765,39,2069,25,no apto
Santa Marta,1468,769,30,1854,39,marginalmente apto
Villavicencio,1469,442,37,1812,82,no apto
Pasto,1470,1322,44,3206,94,no apto
Cucuta,1471,464,34,2676,33,no apto
Mocoa,1472,1216,42,1177,24,no apto
Armenia,1473,1159,23,3783,63,moderadamente apto
Pereira,1474,621,26,4113,75,moderadamente apto
San Andres,1475,1258,34,3694,31,no apto
Bucaramanga,1476,974,20,3877,70,marginalmente apto
Sincelejo,1477,1259,22,3865,82,moderadamente apto
Ibague,1478,1097,33,4077,55,no apto
Cali,1479,965,17,2459,53,no apto
Mitu,1480,905,37,1668,39,no apto
Puerto Carreno,1481,1071,27,2243,58,moderadamente apto
Leticia,1482,953,26,3182,77,moderadamente apto
Medellin,1483,569,30,1919,22,no apto
Arauca,1484,649,28,3516,98,moderadamente apto
Barranquilla,1485,465,18,3352,31,marginalmente apto
Cartagena,1486,1240,23,2549,81,moderadamente apto
Tunja,1487,1150,26,3016,94,moderadamente apto
Manizales,1488,395,24,3990,69,moderadamente apto
Florencia,1489,1105,33,3659,66,no apto
Yopal,1490,645,30,3625,80,moderadamente apto
Popayan,1491,850,39,1672,28,no apto
Valledupar,1492,709,25,2371,44,marginalmente apto
Quibdo,1493,882,30,1902,84,moderadamente apto
Monteria,1494,807,31,2115,69,marginalmente apto
Bogota,1495,935,43,1662,72,no apto
Inirida,1496,548,44,4081,66,no apto
San Jose del Guaviare,1497,1221,38,3583,27,no apto
Neiva,1498,604,22,1518,56,moderadamente apto
Rioacha,1499,1388,41,1285,60,no apto
Santa Marta,1500,419,37,1874,71,no apto
Villavicencio,1501,1381,25,3025,82,moderadamente apto
Pasto,1502,406,29,1833,47,marginalmente apto
Cucuta,1503,508,30,4071,31,marginalmente apto
Mocoa,1504,1072,19,3448,15,no apto
Armenia,1505,1086,20,2962,72,marginalmente apto
Pereira,1506,912,33,2011,65,no apto
San Andres,1507,424,41,3447,104,no apto
Bucaramanga,1508,1101,21,3872,64,moderadamente apto
Sincelejo,1509,1151,40,2900,29,no apto
Ibague,1510,1244,42,3818,50,no apto
Cali,1511,1363,37,2557,87,no apto
Mitu,1512,943,17,2072,63,no apto
Puerto Carreno,1513,699,15,1584,39,no apto
Leticia,1514,519,41,2870,57,no apto
Medellin,1515,1055,17,1763,99,no apto
Arauca,1516,1042,15,3757,78,no apto
Barranquilla,1517,518,29,1119,74,moderadamente apto
Cartagena,1518,524,41,2208,54,no apto
Tunja,1519,1007,40,1311,54,no apto
Manizales,1520,604,37,1324,105,no apto
Florencia,1521,1392,14,1169,91,no apto
Yopal,1522,351,33,2110,30,no apto
Popayan,1523,1255,19,3742,96,marginalmente apto
Valledupar,1524,847,23,3121,52,moderadamente apto
Quibdo,1525,926,24,2878,48,marginalmente apto
Monteria,1526,438,30,1449,28,marginalmente apto
Bogota,1527,581,37,3496,76,no apto
Inirida,1528,630,20,3886,75,marginalmente apto
San Jose del Guaviare,1529,598,33,2135,98,no apto
Neiva,1530,862,22,2616,29,marginalmente apto
Rioacha,1531,587,15,1155,108,no apto
Santa Marta,1532,594,42,1688,57,no apto
Villavicencio,1533,765,14,2321,21,no apto
Pasto,1534,1309,28,1232,79,moderadamente apto
Cucuta,1535,1001,20,3866,93,marginalmente apto
Mocoa,1536,894,24,2799,83,moderadamente apto
Armenia,1537,424,40,2394,95,no apto
Pereira,1538,1034,36,1709,30,no apto
San Andres,1539,1131,38,3530,62,no apto
Bucaramanga,1540,1309,35,2056,15,no apto
Sincelejo,1541,831,16,3189,98,no apto
Ibague,1542,1201,32,3214,42,marginalmente apto
Cali,1543,642,39,2681,26,no apto
Mitu,1544,461,30,1667,60,moderadamente apto
Puerto Carreno,1545,562,15,3700,105,no apto
Leticia,1546,1151,32,4148,84,marginalmente apto
Medellin,1547,389,40,1516,21,no apto
Arauca,1548,1353,20,3207,56,marginalmente apto
Barranquilla,1549,1144,29,2000,90,moderadamente apto
Cartagena,1550,927,20,2492,69,marginalmente apto
Tunja,1551,512,29,3532,70,moderadamente apto
Manizales,1552,699,27,2173,19,no apto
Florencia,1553,609,37,1161,24,no apto
Yopal,1554,1298,31,2938,55,marginalmente apto
Popayan,1555,705,25,1569,90,moderadamente apto
Valledupar,1556,569,29,3778,84,moderadamente apto
Quibdo,1557,1026,23,1579,96,moderadamente apto
Monteria,1558,702,43,3100,64,no apto
Bogota,1559,556,25,2321,73,moderadamente apto
Inirida,1560,466,28,4088,103,sumamente apto
San Jose del Guaviare,1561,713,29,1946,96,moderadamente apto
Neiva,1562,1357,31,3839,109,marginalmente apto
Rioacha,1563,1265,39,2408,24,no apto
Santa Marta,1564,662,37,2874,55,no apto
Villavicencio,1565,385,29,1435,50,marginalmente apto
Pasto,1566,1390,15,1381,17,no apto
Cucuta,1567,1024,23,1619,90,moderadamente apto
Mocoa,1568,1338,22,2112,47,marginalmente apto
Armenia,1569,876,38,3143,44,no apto
Pereira,1570,744,29,3640,27,marginalmente apto
San Andres,1571,1155,26,1954,61,moderadamente apto
Bucaramanga,1572,827,22,2142,29,marginalmente apto
Sincelejo,1573,1399,22,1739,52,moderadamente apto
Ibague,1574,1214,24,3335,51,moderadamente apto
Cali,1575,589,19,3292,47,marginalmente apto
Mitu,1576,872,34,1714,49,no apto
Puerto Carreno,1577,697,26,3232,69,moderadamente apto
Leticia,1578,558,39,2404,83,no apto
Medellin,1579,1357,14,1349,85,no apto
Arauca,1580,1125,33,1870,41,no apto
Barranquilla,1581,1215,17,1981,107,no apto
Cartagena,1582,537,33,1181,63,no apto
Tunja,1583,1156,30,2573,93,moderadamente apto
Manizales,1584,1010,28,2195,24,no apto
Florencia,1585,574,17,1155,42,no apto
Yopal,1586,620,24,2306,65,moderadamente apto
Popayan,1587,910,32,3426,85,marginalmente apto
Valledupar,1588,1058,24,3461,21,no apto
Quibdo,1589,1363,40,2015,57,no apto
Monteria,1590,1352,23,1597,96,moderadamente apto
Bogota,1591,505,32,2112,24,no apto
Inirida,1592,991,25,1124,90,moderadamente apto
San Jose del Guaviare,1593,1182,34,1230,25,no apto
Neiva,1594,613,21,2245,34,marginalmente apto
Rioacha,1595,811,15,3122,55,no apto
Santa Marta,1596,850,28,1622,59,moderadamente apto
Villavicencio,1597,602,14,4073,43,no apto
Pasto,1598,441,16,3708,72,no apto
Cucuta,1599,879,30,4061,70,moderadamente apto
Mocoa,1600,1062,14,2265,105,no apto
Armenia,1601,579,15,1353,50,no apto
Pereira,1602,1233,37,3346,30,no apto
San Andres,1603,739,31,1841,88,marginalmente apto
Bucaramanga,1604,1351,40,2015,54,no apto
Sincelejo,1605,816,33,1497,19,no apto
Ibague,1606,479,28,3796,103,sumamente apto
Cali,1607,966,26,3476,35,marginalmente apto
Mitu,1608,1176,37,3484,30,no apto
Puerto Carreno,1609,897,28,4075,77,moderadamente apto
Leticia,1610,1333,18,3450,41,marginalmente apto
Medellin,1611,907,42,2504,42,no apto
Arauca,1612,1044,44,1767,105,no apto
Barranquilla,1613,390,28,2309,98,moderadamente apto
Cartagena,1614,961,28,1146,103,sumamente apto
Tunja,1615,485,28,3347,52,moderadamente apto
Manizales,1616,1100,42,2687,99,no apto
Florencia,1617,1235,39,1191,22,no apto
Yopal,1618,1034,31,3371,72,marginalmente apto
Popayan,1619,951,21,1423,43,marginalmente apto
Valledupar,1620,1165,18,3074,68,marginalmente apto
Quibdo,1621,1322,33,3552,22,no apto
Monteria,1622,1232,31,4016,89,marginalmente apto
Bogota,1623,957,15,1222,79,no apto
Inirida,1624,598,31,1438,109,marginalmente apto
San Jose del Guaviare,1625,1092,44,3355,42,no apto
Neiva,1626,1092,43,3892,56,no apto
Rioacha,1627,548,25,3954,108,sumamente apto
Santa Marta,1628,614,34,2535,84,no apto
Villavicencio,1629,1153,34,2996,48,no apto
Pasto,1630,1208,26,3830,71,moderadamente apto
Cucuta,1631,1057,30,3655,91,moderadamente apto
Mocoa,1632,947,15,3924,27,no apto
Armenia,1633,496,41,3747,106,no apto
Pereira,1634,574,26,3990,37,marginalmente apto
San Andres,1635,580,27,2619,69,moderadamente apto
Bucaramanga,1636,511,19,2471,77,marginalmente apto
Sincelejo,1637,930,40,3183,50,no apto
Ibague,1638,915,20,4029,83,marginalmente apto
Cali,1639,1068,35,3198,67,no apto
Mitu,1640,378,25,1541,94,moderadamente apto
Puerto Carreno,1641,780,20,2451,107,marginalmente apto
Leticia,1642,769,40,4151,83,no apto
Medellin,1643,411,36,2026,108,no apto
Arauca,1644,692,16,1599,50,no apto
Barranquilla,1645,444,31,2163,37,marginalmente apto
Cartagena,1646,497,42,3131,97,no apto
Tunja,1647,957,36,2015,104,no apto
Manizales,1648,618,25,1363,65,moderadamente apto
Florencia,1649,1300,23,1300,28,marginalmente apto
Yopal,1650,453,15,2806,47,no apto
Popayan,1651,398,36,4184,88,no apto
Valledupar,1652,654,17,2496,83,no apto
Quibdo,1653,1050,42,2664,39,no apto
Monteria,1654,1000,39,4117,56,no apto
Bogota,1655,500,16,1302,46,no apto
Inirida,1656,1172,35,3964,109,no apto
San Jose del Guaviare,1657,466,38,3713,101,no apto
Neiva,1658,1297,23,3446,29,marginalmente apto
Rioacha,1659,406,40,2050,32,no apto
Santa Marta,1660,537,25,2277,65,moderadamente apto
Villavicencio,1661,561,42,3559,105,no apto
Pasto,1662,1182,15,2613,80,no apto
Cucuta,1663,940,16,3384,51,no apto
Mocoa,1664,663,41,1644,90,no apto
Armenia,1665,1345,35,1680,51,no apto
Pereira,1666,682,22,2556,66,moderadamente apto
San Andres,1667,547,38,3232,96,no apto
Bucaramanga,1668,389,42,3324,101,no apto
Sincelejo,1669,1232,27,4100,103,sumamente apto
Ibague,1670,769,39,1692,27,no apto
Cali,1671,831,24,3446,71,moderadamente apto
Mitu,1672,944,15,1202,26,no apto
Puerto Carreno,1673,401,43,1270,58,no apto
Leticia,1674,1219,37,4193,33,no apto
Medellin,1675,974,43,3697,48,no apto
Arauca,1676,686,16,3892,16,no apto
Barranquilla,1677,945,37,2516,63,no apto
Cartagena,1678,884,18,2683,72,marginalmente apto
Tunja,1679,832,39,1174,15,no apto
Manizales,1680,735,23,2731,101,moderadamente apto
Florencia,1681,579,36,1363,44,no apto
Yopal,1682,1219,40,4033,59,no apto
Popayan,1683,590,44,1368,73,no apto
Valledupar,1684,802,31,4113,19,no apto
Quibdo,1685,525,44,2051,47,no apto
Monteria,1686,625,42,4027,56,no apto
Bogota,1687,509,20,1367,98,marginalmente apto
Inirida,1688,1058,25,1761,78,moderadamente apto
San Jose del Guaviare,1689,591,25,1478,102,sumamente apto
Neiva,1690,1317,23,2513,74,moderadamente apto
Rioacha,1691,739,41,4010,22,no apto
Santa Marta,1692,685,43,3839,44,no apto
Villavicencio,1693,637,43,3452,87,no apto
Pasto,1694,852,26,2397,57,moderadamente apto
Cucuta,1695,1217,15,2326,44,no apto
Mocoa,1696,389,39,4175,23,no apto
Armenia,1697,954,17,1972,27,no apto
Pereira,1698,575,16,1275,95,no apto
San Andres,1699,551,33,2404,54,no apto
Bucaramanga,1700,444,25,2735,24,no apto
Sincelejo,1701,1379,35,2212,29,no apto
Ibague,1702,1293,31,2914,90,marginalmente apto
Cali,1703,1309,18,2850,27,marginalmente apto
Mitu,1704,354,36,3323,58,no apto
Puerto Carreno,1705,1172,43,2496,92,no apto
Leticia,1706,809,15,1400,23,no apto
Medellin,1707,477,44,1147,48,no apto
Arauca,1708,1031,22,2257,20,no apto
Barranquilla,1709,914,25,2831,26,marginalmente apto
Cartagena,1710,779,30,1352,78,moderadamente apto
Tunja,1711,588,40,1457,29,no apto
Manizales,1712,881,23,1629,78,moderadamente apto
Florencia,1713,492,16,2520,37,no apto
Yopal,1714,498,41,3120,23,no apto
Popayan,1715,1376,14,3726,80,no apto
Valledupar,1716,842,15,3216,79,no apto
Quibdo,1717,741,43,3376,60,no apto
Monteria,1718,469,34,1588,23,no apto
Bogota,1719,1269,21,3708,75,moderadamente apto
Inirida,1720,1380,31,3032,21,no apto
San Jose del Guaviare,1721,1333,21,3887,47,marginalmente apto
Neiva,1722,504,29,1997,89,moderadamente apto
Rioacha,1723,604,18,1869,94,marginalmente apto
Santa Marta,1724,1001,35,3891,84,no apto
Villavicencio,1725,955,22,3621,86,moderadamente apto
Pasto,1726,826,28,2227,105,sumamente apto
Cucuta,1727,594,39,1439,20,no apto
Mocoa,1728,692,27,1702,88,moderadamente apto
Armenia,1729,1070,20,1854,51,marginalmente apto
Pereira,1730,852,39,3213,17,no apto
San Andres,1731,920,31,2630,96,marginalmente apto
Bucaramanga,1732,1278,35,3478,101,no apto
Sincelejo,1733,455,31,3921,77,marginalmente apto
Ibague,1734,816,25,2716,81,moderadamente apto
Cali,1735,1189,38,2917,102,no apto
Mitu,1736,541,35,1626,54,no apto
Puerto Carreno,1737,404,37,2140,97,no apto
Leticia,1738,376,41,1918,35,no apto
Medellin,1739,1141,26,4089,73,moderadamente apto
Arauca,1740,1081,42,2121,17,no apto
Barranquilla,1741,913,36,2567,69,no apto
Cartagena,1742,1255,33,1846,78,no apto
Tunja,1743,1213,22,2657,37,marginalmente apto
Manizales,1744,823,38,2583,32,no apto
Florencia,1745,1069,29,1331,82,moderadamente apto
Yopal,1746,1102,15,3564,39,no apto
Popayan,1747,1113,17,4004,23,no apto
Valledupar,1748,499,33,1822,32,no apto
Quibdo,1749,488,39,2119,42,no apto
Monteria,1750,786,31,1566,43,marginalmente apto
Bogota,1751,416,40,3274,39,no apto
Inirida,1752,385,25,1389,49,marginalmente apto
San Jose del Guaviare,1753,965,21,2112,66,moderadamente apto
Neiva,1754,965,38,3218,97,no apto
Rioacha,1755,1131,37,2012,88,no apto
Santa Marta,1756,956,41,2346,35,no apto
Villavicencio,1757,382,31,2253,75,marginalmente apto
Pasto,1758,647,16,2313,102,no apto
Cucuta,1759,1018,27,3178,54,moderadamente apto
Mocoa,1760,811,16,2345,100,no apto
Armenia,1761,897,28,1171,109,sumamente apto
Pereira,1762,1205,24,3213,105,moderadamente apto
San Andres,1763,1273,38,2933,56,no apto
Bucaramanga,1764,1115,21,2851,75,moderadamente apto
Sincelejo,1765,426,21,3562,104,moderadamente apto
Ibague,1766,1128,43,3192,54,no apto
Cali,1767,533,38,3320,32,no apto
Mitu,1768,355,41,2169,35,no apto
Puerto Carreno,1769,967,31,1144,97,marginalmente apto
Leticia,1770,400,18,1296,72,marginalmente apto
Medellin,1771,1180,36,1208,22,no apto
Arauca,1772,997,27,1541,107,sumamente apto
Barranquilla,1773,801,18,2481,80,marginalmente apto
Cartagena,1774,384,18,2261,63,marginalmente apto
Tunja,1775,1281,28,1791,42,marginalmente apto
Manizales,1776,982,26,1238,55,moderadamente apto
Florencia,1777,667,24,2214,27,marginalmente apto
Yopal,1778,388,19,2178,100,marginalmente apto
Popayan,1779,599,31,2184,91,marginalmente apto
Valledupar,1780,1239,44,3155,40,no apto
Quibdo,1781,381,24,1376,100,moderadamente apto
Monteria,1782,745,29,3650,90,moderadamente apto
Bogota,1783,633,19,3330,102,marginalmente apto
Inirida,1784,695,41,1585,63,no apto
San Jose del Guaviare,1785,500,31,1215,55,marginalmente apto
Neiva,1786,1283,30,3353,23,no apto
Rioacha,1787,827,40,1161,53,no apto
Santa Marta,1788,1291,41,2171,41,no apto
Villavicencio,1789,477,38,1199,39,no apto
Pasto,1790,386,15,1676,36,no apto
Cucuta,1791,522,40,1433,26,no apto
Mocoa,1792,1261,42,3102,107,no apto
Armenia,1793,547,17,1473,17,no apto
Pereira,1794,656,31,2006,28,marginalmente apto
San Andres,1795,916,15,1167,103,no apto
Bucaramanga,1796,728,34,1432,37,no apto
Sincelejo,1797,475,33,1865,28,no apto
Ibague,1798,1046,34,2946,53,no apto
Cali,1799,359,23,2516,51,moderadamente apto
Mitu,1800,569,18,3855,95,marginalmente apto
Puerto Carreno,1801,900,41,3174,77,no apto
Leticia,1802,488,36,1393,87,no apto
Medellin,1803,562,40,2204,41,no apto
Arauca,1804,883,42,3508,79,no apto
Barranquilla,1805,518,33,3658,19,no apto
Cartagena,1806,476,23,2530,71,moderadamente apto
Tunja,1807,692,43,2306,22,no apto
Manizales,1808,478,30,1909,101,moderadamente apto
Florencia,1809,387,41,3964,38,no apto
Yopal,1810,923,27,1701,82,moderadamente apto
Popayan,1811,707,39,1629,72,no apto
Valledupar,1812,968,40,2870,63,no apto
Quibdo,1813,381,24,1406,44,marginalmente apto
Monteria,1814,832,19,3874,106,marginalmente apto
Bogota,1815,709,42,1370,81,no apto
Inirida,1816,720,25,3071,47,marginalmente apto
San Jose del Guaviare,1817,497,24,3368,83,moderadamente apto
Neiva,1818,618,30,1699,107,moderadamente apto
Rioacha,1819,743,33,3778,25,no apto
Santa Marta,1820,792,22,4048,62,moderadamente apto
Villavicencio,1821,1101,22,2594,17,no apto
Pasto,1822,626,25,3990,90,moderadamente apto
Cucuta,1823,776,34,2620,86,no apto
Mocoa,1824,1139,29,1883,22,no apto
Armenia,1825,1228,37,2407,31,no apto
Pereira,1826,649,20,3603,47,marginalmente apto
San Andres,1827,1118,39,2514,54,no apto
Bucaramanga,1828,398,32,3861,76,marginalmente apto
Sincelejo,1829,1227,44,3097,50,no apto
Ibague,1830,1327,39,3539,93,no apto
Cali,1831,649,41,2480,59,no apto
Mitu,1832,838,39,1392,67,no apto
Puerto Carreno,1833,483,21,2348,70,moderadamente apto
Leticia,1834,856,28,1482,99,moderadamente apto
Medellin,1835,1032,26,2546,107,sumamente apto
Arauca,1836,776,33,3181,45,no apto
Barranquilla,1837,350,15,3885,25,no apto
Cartagena,1838,742,18,3468,15,no apto
Tunja,1839,1291,24,3349,97,moderadamente apto
Manizales,1840,1281,29,2807,34,marginalmente apto
Florencia,1841,495,44,3386,21,no apto
Yopal,1842,835,26,3117,67,moderadamente apto
Popayan,1843,383,34,1424,94,no apto
Valledupar,1844,1052,38,3112,102,no apto
Quibdo,1845,1039,20,3529,84,marginalmente apto
Monteria,1846,756,32,3000,98,marginalmente apto
Bogota,1847,986,31,2984,109,marginalmente apto
Inirida,1848,946,27,2915,93,moderadamente apto
San Jose del Guaviare,1849,376,34,3453,35,no apto
Neiva,1850,1281,40,1328,29,no apto
Rioacha,1851,1006,43,3670,39,no apto
Santa Marta,1852,415,27,3237,107,sumamente apto
Villavicencio,1853,396,36,3953,52,no apto
Pasto,1854,376,43,1229,53,no apto
Cucuta,1855,1199,27,2911,100,moderadamente apto
Mocoa,1856,676,24,1499,78,moderadamente apto
Armenia,1857,490,43,2573,20,no apto
Pereira,1858,649,19,3899,25,marginalmente apto
San Andres,1859,709,23,3408,20,no apto
Bucaramanga,1860,837,25,4047,41,marginalmente apto
Sincelejo,1861,784,24,1319,53,moderadamente apto
Ibague,1862,763,38,3859,39,no apto
Cali,1863,480,16,2472,24,no apto
Mitu,1864,1326,25,2346,66,moderadamente apto
Puerto Carreno,1865,536,29,2146,81,moderadamente apto
Leticia,1866,679,24,3066,47,marginalmente apto
Medellin,1867,1277,21,2723,90,moderadamente apto
Arauca,1868,963,19,2027,19,no apto
Barranquilla,1869,507,37,1843,67,no apto
Cartagena,1870,872,15,2522,21,no apto
Tunja,1871,1082,16,1530,93,no apto
Manizales,1872,931,31,1201,85,marginalmente apto
Florencia,1873,885,34,3164,78,no apto
Yopal,1874,903,23,1295,88,moderadamente apto
Popayan,1875,1053,36,3747,47,no apto
Valledupar,1876,1317,25,2983,95,moderadamente apto
Quibdo,1877,1325,22,2510,94,moderadamente apto
Monteria,1878,471,35,2442,95,no apto
Bogota,1879,621,35,3988,70,no apto
Inirida,1880,569,24,3005,54,moderadamente apto
San Jose del Guaviare,1881,376,39,4076,94,no apto
Neiva,1882,551,32,3711,16,no apto
Rioacha,1883,698,18,1333,47,marginalmente apto
Santa Marta,1884,1229,19,4128,39,marginalmente apto
Villavicencio,1885,1274,31,1829,55,marginalmente apto
Pasto,1886,1062,38,3174,83,no apto
Cucuta,1887,647,22,3977,28,marginalmente apto
Mocoa,1888,725,16,3180,34,no apto
Armenia,1889,532,16,3956,24,no apto
Pereira,1890,1320,16,3061,32,no apto
San Andres,1891,1043,30,2423,59,moderadamente apto
Bucaramanga,1892,482,21,3277,20,no apto
